timestamp,city,temperature,description
2026-06-22T04:09:20.829Z,Antalya,27,clear sky
2026-06-22T11:51:58.111Z,Antalya,35.33,clear sky
2026-06-22T16:54:18.218Z,Antalya,32,few clouds
2026-06-22T20:46:40.498Z,Antalya,27,clear sky
2026-06-22T23:18:28.602Z,Antalya,27,clear sky
2026-06-23T03:29:48.395Z,Antalya,25.89,clear sky
2026-06-23T07:48:24.223Z,Antalya,30.54,clear sky
2026-06-23T11:15:20.981Z,Antalya,35.89,clear sky
2026-06-23T14:46:19.402Z,Antalya,33.11,clear sky
2026-06-23T17:53:34.812Z,Antalya,30.89,clear sky
2026-06-23T20:03:11.176Z,Antalya,29.22,clear sky
2026-06-23T23:07:53.986Z,Antalya,25.33,clear sky
2026-06-24T03:31:30.074Z,Antalya,24.22,clear sky
2026-06-24T07:39:31.796Z,Antalya,34.22,clear sky
2026-06-24T10:48:35.276Z,Antalya,34.22,clear sky
2026-06-24T14:27:12.218Z,Antalya,33.11,clear sky
2026-06-24T17:53:30.260Z,Antalya,29.22,clear sky
2026-06-24T19:44:29.079Z,Antalya,28.11,clear sky
2026-06-24T21:21:18.952Z,Antalya,25.89,clear sky
2026-06-24T23:02:43.296Z,Antalya,25.33,clear sky
2026-06-25T03:29:18.526Z,Antalya,24.22,clear sky
2026-06-25T07:40:44.136Z,Antalya,30.33,clear sky
2026-06-25T10:40:30.727Z,Antalya,29.22,clear sky
2026-06-25T14:30:57.967Z,Antalya,30.33,clear sky
2026-06-25T18:09:00.294Z,Antalya,29.22,few clouds
2026-06-25T21:41:05.595Z,Antalya,25.89,few clouds
2026-06-25T23:16:51.067Z,Antalya,25.33,few clouds
2026-06-26T03:36:57.852Z,Antalya,25.33,clear sky
2026-06-26T07:51:16.177Z,Antalya,35.33,clear sky
2026-06-26T10:50:13.193Z,Antalya,34.22,clear sky
2026-06-26T14:22:35.415Z,Antalya,33.11,clear sky
2026-06-26T17:46:42.043Z,Antalya,29.22,scattered clouds
2026-06-26T19:45:59.677Z,Antalya,28.11,clear sky
2026-06-26T21:17:34.405Z,Antalya,27,clear sky
2026-06-26T23:04:49.446Z,Antalya,25.33,clear sky
2026-06-27T03:22:11.149Z,Antalya,25.89,clear sky
2026-06-27T06:51:16.475Z,Antalya,34.22,clear sky
2026-06-27T10:07:09.293Z,Antalya,37,clear sky
2026-06-27T13:40:46.408Z,Antalya,34.22,few clouds
2026-06-27T15:14:39.657Z,Antalya,34.22,scattered clouds
2026-06-27T17:08:43.717Z,Antalya,32,scattered clouds
2026-06-27T19:19:10.234Z,Antalya,30.89,overcast clouds
2026-06-27T21:02:11.161Z,Antalya,30.33,clear sky
2026-06-27T23:01:10.011Z,Antalya,25.89,clear sky
2026-06-28T03:42:42.116Z,Antalya,27,clear sky
2026-06-28T07:50:13.397Z,Antalya,34.22,clear sky
2026-06-28T10:26:56.551Z,Antalya,35.89,clear sky
2026-06-28T13:44:05.404Z,Antalya,35.33,clear sky
2026-06-28T15:16:44.896Z,Antalya,33.11,clear sky
2026-06-28T17:10:23.517Z,Antalya,30.89,clear sky
2026-06-28T19:17:58.593Z,Antalya,29.22,clear sky
2026-06-28T20:59:58.382Z,Antalya,27,clear sky
2026-06-28T23:01:04.177Z,Antalya,25.33,clear sky
2026-06-29T03:50:55.745Z,Antalya,25.89,clear sky
2026-06-29T08:57:47.404Z,Antalya,35.33,clear sky
2026-06-29T14:03:09.166Z,Antalya,34.22,clear sky
2026-06-29T18:08:22.625Z,Antalya,30.89,clear sky
2026-06-29T21:25:38.247Z,Antalya,27,clear sky
2026-06-29T22:55:56.954Z,Antalya,25.33,clear sky
2026-06-30T03:35:14.325Z,Antalya,27,clear sky
2026-06-30T07:52:39.798Z,Antalya,31.47,clear sky
2026-06-30T10:55:33.879Z,Antalya,37,clear sky
2026-06-30T14:16:10.607Z,Antalya,35.89,clear sky
2026-06-30T17:52:16.006Z,Antalya,30.33,clear sky
2026-06-30T19:55:36.775Z,Antalya,29.22,clear sky
2026-06-30T21:27:43.221Z,Antalya,29.22,clear sky
2026-06-30T23:11:25.317Z,Antalya,25.33,clear sky
2026-07-01T03:44:53.622Z,Antalya,25.33,clear sky
2026-07-01T08:11:54.281Z,Antalya,30.33,clear sky
2026-07-01T12:32:23.692Z,Antalya,30.33,clear sky
2026-07-01T16:25:55.292Z,Antalya,29.22,clear sky
2026-07-01T19:53:29.936Z,Antalya,27,clear sky
2026-07-01T21:27:08.283Z,Antalya,25.89,clear sky
2026-07-01T23:14:20.589Z,Antalya,25.33,clear sky
2026-07-02T03:30:23.374Z,Antalya,25.33,clear sky
2026-07-02T07:31:17.807Z,Antalya,28.11,clear sky
2026-07-02T10:37:57.306Z,Antalya,30.33,clear sky
2026-07-02T13:57:50.627Z,Antalya,29.22,few clouds
2026-07-02T16:07:38.565Z,Antalya,28.11,clear sky
2026-07-02T19:22:38.053Z,Antalya,27,few clouds
2026-07-02T21:04:50.157Z,Antalya,27,clear sky
2026-07-02T23:05:12.604Z,Antalya,25.89,clear sky
2026-07-03T02:52:48.358Z,Antalya,25.89,clear sky
2026-07-03T07:19:15.522Z,Antalya,29.22,clear sky
2026-07-03T10:34:10.049Z,Antalya,30.33,clear sky
2026-07-03T14:01:21.890Z,Antalya,30.33,few clouds
2026-07-03T17:24:27.237Z,Antalya,28.11,few clouds
2026-07-03T19:20:19.045Z,Antalya,27,clear sky
2026-07-03T21:04:44.203Z,Antalya,27,clear sky
2026-07-03T23:02:20.578Z,Antalya,25.89,clear sky
2026-07-04T02:49:13.126Z,Antalya,25.33,clear sky
2026-07-04T06:45:41.262Z,Antalya,29.22,clear sky
2026-07-04T10:08:30.473Z,Antalya,28.86,clear sky
2026-07-04T13:22:57.907Z,Antalya,30.33,clear sky
2026-07-04T15:04:11.009Z,Antalya,30.33,clear sky
2026-07-04T17:03:46.297Z,Antalya,29.22,clear sky
2026-07-04T19:10:36.687Z,Antalya,27,clear sky
2026-07-04T20:56:15.071Z,Antalya,27,clear sky
2026-07-04T22:56:38.257Z,Antalya,27,clear sky
2026-07-05T03:19:04.350Z,Antalya,25.89,clear sky
2026-07-05T07:24:26.105Z,Antalya,30.89,clear sky
2026-07-05T10:11:23.310Z,Antalya,30.33,clear sky
2026-07-05T13:36:42.699Z,Antalya,28.83,broken clouds
2026-07-05T15:11:40.403Z,Antalya,29.22,light rain
2026-07-05T17:09:00.957Z,Antalya,29.22,overcast clouds
2026-07-05T19:16:24.317Z,Antalya,28.11,overcast clouds
2026-07-05T20:58:32.632Z,Antalya,28.11,broken clouds
2026-07-05T22:59:37.309Z,Antalya,25.89,scattered clouds
2026-07-06T03:26:47.863Z,Antalya,25.89,clear sky
2026-07-06T08:19:08.017Z,Antalya,33.11,clear sky
2026-07-06T13:43:37.376Z,Antalya,32,few clouds
2026-07-06T16:50:57.010Z,Antalya,29.22,scattered clouds
2026-07-06T19:54:36.371Z,Antalya,28.11,overcast clouds
2026-07-06T21:27:57.837Z,Antalya,28.11,broken clouds
2026-07-06T23:05:53.970Z,Antalya,27,scattered clouds
2026-07-07T03:17:21.275Z,Antalya,25.89,clear sky
2026-07-07T07:36:05.213Z,Antalya,33.11,clear sky
2026-07-07T10:54:00.987Z,Antalya,30.89,clear sky
2026-07-07T14:31:26.097Z,Antalya,30.33,broken clouds
2026-07-07T17:58:05.230Z,Antalya,29.22,broken clouds
2026-07-07T20:05:45.500Z,Antalya,27,broken clouds
2026-07-07T22:59:46.784Z,Antalya,25.89,scattered clouds
2026-07-08T02:35:12.886Z,Antalya,25.33,clear sky
2026-07-08T06:26:53.028Z,Antalya,30.89,clear sky
2026-07-08T10:16:21.051Z,Antalya,32,clear sky
2026-07-08T14:03:02.471Z,Antalya,30.89,clear sky
2026-07-08T17:28:02.697Z,Antalya,29.22,clear sky
2026-07-08T19:23:28.198Z,Antalya,28.11,few clouds
2026-07-08T21:06:29.804Z,Antalya,27,few clouds
2026-07-08T23:06:21.584Z,Antalya,25.89,few clouds
2026-07-09T02:53:59.505Z,Antalya,25.33,clear sky
2026-07-09T07:35:42.562Z,Antalya,28.11,clear sky
2026-07-09T10:52:47.851Z,Antalya,29.22,clear sky
2026-07-09T14:56:07.769Z,Antalya,29.22,few clouds
2026-07-09T17:54:24.804Z,Antalya,28.11,scattered clouds
2026-07-09T19:44:11.545Z,Antalya,27,broken clouds
2026-07-09T21:21:40.198Z,Antalya,27,scattered clouds
2026-07-09T23:09:52.554Z,Antalya,25.33,few clouds
2026-07-10T02:56:22.436Z,Antalya,25.33,clear sky
2026-07-10T07:33:31.212Z,Antalya,29.22,clear sky
2026-07-10T10:51:37.341Z,Antalya,30.33,clear sky
2026-07-10T14:23:49.707Z,Antalya,30.33,broken clouds
2026-07-10T17:46:40.217Z,Antalya,28.11,scattered clouds
2026-07-10T19:25:21.974Z,Antalya,27,few clouds
2026-07-10T21:04:37.477Z,Antalya,28.11,few clouds
2026-07-10T22:58:07.479Z,Antalya,25.89,clear sky
2026-07-11T02:33:10.154Z,Antalya,25.89,clear sky
2026-07-11T06:11:28.085Z,Antalya,30.89,clear sky
2026-07-11T09:27:49.522Z,Antalya,33.11,clear sky
2026-07-11T11:03:54.110Z,Antalya,30.89,clear sky
2026-07-11T13:16:21.204Z,Antalya,32,clear sky
2026-07-11T14:52:12.163Z,Antalya,30.89,clear sky
2026-07-11T16:57:02.065Z,Antalya,30.33,clear sky
2026-07-11T19:01:36.546Z,Antalya,28.11,clear sky
2026-07-11T20:44:43.980Z,Antalya,28.11,clear sky
2026-07-11T22:46:23.285Z,Antalya,25.89,clear sky
2026-07-12T02:39:52.683Z,Antalya,25.89,clear sky
2026-07-12T06:31:30.943Z,Antalya,34.22,clear sky
2026-07-12T09:49:30.413Z,Antalya,34.22,clear sky
2026-07-12T11:08:39.772Z,Antalya,32,clear sky
2026-07-12T13:16:59.256Z,Antalya,33.11,clear sky
2026-07-12T14:54:49.287Z,Antalya,33.11,clear sky
2026-07-12T16:57:03.636Z,Antalya,30.89,clear sky
2026-07-12T19:03:57.443Z,Antalya,28.11,clear sky
2026-07-12T20:45:11.370Z,Antalya,28.11,clear sky
2026-07-12T22:46:05.257Z,Antalya,27,clear sky
2026-07-13T02:41:14.150Z,Antalya,25.33,clear sky
2026-07-13T06:51:40.105Z,Antalya,33.11,clear sky
2026-07-13T11:08:58.701Z,Antalya,32,clear sky
2026-07-13T14:31:12.739Z,Antalya,30.89,scattered clouds
2026-07-13T17:53:19.774Z,Antalya,29.22,few clouds
2026-07-13T19:21:20.915Z,Antalya,30.33,scattered clouds
2026-07-13T20:55:42.417Z,Antalya,28.11,few clouds
2026-07-13T22:55:11.945Z,Antalya,27,few clouds
2026-07-14T02:24:40.160Z,Antalya,25.89,clear sky
2026-07-14T06:09:33.965Z,Antalya,32,clear sky
2026-07-14T09:56:46.494Z,Antalya,33.11,clear sky
2026-07-14T11:26:16.594Z,Antalya,30.89,clear sky
2026-07-14T13:40:15.999Z,Antalya,30.89,few clouds
2026-07-14T15:22:22.787Z,Antalya,30.89,clear sky
2026-07-14T17:13:00.176Z,Antalya,30.33,clear sky
2026-07-14T19:17:42.311Z,Antalya,28.11,clear sky
2026-07-14T20:58:50.774Z,Antalya,29.22,clear sky
2026-07-14T22:55:51.634Z,Antalya,27,clear sky
2026-07-15T02:22:50.096Z,Antalya,29.22,clear sky
2026-07-15T06:12:21.130Z,Antalya,32,clear sky
2026-07-15T10:01:05.010Z,Antalya,35.89,clear sky
2026-07-15T13:40:44.203Z,Antalya,32,clear sky
2026-07-15T15:25:06.510Z,Antalya,30.89,clear sky
2026-07-15T17:15:41.459Z,Antalya,30.33,clear sky
2026-07-15T19:08:45.784Z,Antalya,28.11,clear sky
2026-07-15T20:58:34.900Z,Antalya,28.11,clear sky
2026-07-15T22:56:56.677Z,Antalya,28.11,clear sky
2026-07-16T02:30:34.990Z,Antalya,29.22,clear sky
2026-07-16T06:16:28.741Z,Antalya,34.22,clear sky
2026-07-16T10:07:20.634Z,Antalya,38.11,clear sky
2026-07-16T13:47:32.982Z,Antalya,37,clear sky
2026-07-16T15:37:53.144Z,Antalya,34.22,clear sky
2026-07-16T17:13:53.955Z,Antalya,33.11,clear sky
2026-07-16T19:07:58.777Z,Antalya,30.89,clear sky
2026-07-16T20:55:44.419Z,Antalya,30.33,clear sky
2026-07-16T22:55:48.561Z,Antalya,27,clear sky
2026-07-17T02:33:00.176Z,Antalya,29.22,clear sky
2026-07-17T06:13:40.357Z,Antalya,34.22,clear sky
2026-07-17T09:55:48.227Z,Antalya,37,clear sky
2026-07-17T11:21:34.917Z,Antalya,38.11,clear sky
2026-07-17T13:25:01.712Z,Antalya,38.11,clear sky
2026-07-17T15:11:39.956Z,Antalya,35.89,clear sky
2026-07-17T17:09:55.613Z,Antalya,33.11,clear sky
2026-07-17T19:05:49.674Z,Antalya,32,clear sky
2026-07-17T20:53:39.803Z,Antalya,30.33,clear sky
2026-07-17T22:49:08.465Z,Antalya,29.22,clear sky
2026-07-18T02:23:47.615Z,Antalya,29.22,clear sky
2026-07-18T06:03:53.280Z,Antalya,33.11,clear sky
2026-07-18T09:23:31.733Z,Antalya,37,clear sky
2026-07-18T11:01:56.809Z,Antalya,38.11,clear sky
2026-07-18T13:12:14.372Z,Antalya,37,clear sky
2026-07-18T14:51:03.802Z,Antalya,35.33,clear sky
2026-07-18T16:56:45.175Z,Antalya,32,clear sky
2026-07-18T19:01:55.269Z,Antalya,30.33,clear sky
2026-07-18T20:44:58.665Z,Antalya,29.22,clear sky
2026-07-18T22:48:13.363Z,Antalya,28.11,clear sky
2026-07-19T02:36:14.508Z,Antalya,25.89,clear sky
2026-07-19T06:28:50.700Z,Antalya,33.11,clear sky
2026-07-19T09:50:22.378Z,Antalya,37,clear sky
2026-07-19T11:07:56.637Z,Antalya,30.92,clear sky
2026-07-19T13:14:53.039Z,Antalya,35.33,clear sky
2026-07-19T14:54:17.725Z,Antalya,35.89,clear sky
2026-07-19T16:56:40.741Z,Antalya,30.89,clear sky
2026-07-19T19:03:50.286Z,Antalya,29.22,clear sky
2026-07-19T20:45:00.269Z,Antalya,28.11,clear sky
2026-07-19T22:50:46.826Z,Antalya,27,clear sky
2026-07-20T02:51:02.570Z,Antalya,27,clear sky
2026-07-20T06:44:11.061Z,Antalya,34.22,clear sky
2026-07-20T10:50:36.907Z,Antalya,33.11,clear sky
2026-07-20T14:02:55.206Z,Antalya,32,clear sky
2026-07-20T18:01:02.465Z,Antalya,30.89,clear sky
2026-07-20T21:11:07.829Z,Antalya,29.22,clear sky
2026-07-20T22:59:14.816Z,Antalya,27,clear sky
2026-07-21T02:34:19.058Z,Antalya,30.33,clear sky
2026-07-21T06:26:44.901Z,Antalya,35.89,clear sky
2026-07-21T10:24:03.132Z,Antalya,34.22,clear sky
2026-07-21T13:46:32.864Z,Antalya,35.33,clear sky
2026-07-21T15:42:23.220Z,Antalya,35.33,clear sky
2026-07-21T17:17:41.821Z,Antalya,32,clear sky
2026-07-21T19:19:39.526Z,Antalya,30.89,clear sky
2026-07-21T21:07:40.113Z,Antalya,30.89,clear sky
2026-07-21T22:55:20.075Z,Antalya,30.89,clear sky
2026-07-22T02:32:51.026Z,Antalya,32,clear sky
2026-07-22T06:26:27.258Z,Antalya,35.33,clear sky
2026-07-22T10:23:52.551Z,Antalya,39.22,clear sky
2026-07-22T13:50:04.557Z,Antalya,40.89,clear sky
2026-07-22T15:40:40.758Z,Antalya,37,clear sky
2026-07-22T17:17:20.291Z,Antalya,35.33,clear sky
2026-07-22T19:16:03.897Z,Antalya,33.11,clear sky
2026-07-22T21:05:28.239Z,Antalya,30.89,clear sky
2026-07-22T23:01:45.824Z,Antalya,31.83,clear sky
2026-07-23T02:38:04.339Z,Antalya,32,clear sky
2026-07-23T06:29:15.228Z,Antalya,35.33,clear sky
2026-07-23T10:21:06.082Z,Antalya,35.33,clear sky
2026-07-23T13:55:06.823Z,Antalya,34.22,clear sky
2026-07-23T15:54:43.819Z,Antalya,32,clear sky
2026-07-23T17:21:27.449Z,Antalya,30.33,clear sky
2026-07-23T19:14:45.598Z,Antalya,29.22,clear sky
2026-07-23T21:02:22.861Z,Antalya,29.22,clear sky
2026-07-23T22:54:51.266Z,Antalya,28.11,clear sky
2026-07-24T02:34:39.489Z,Antalya,28.11,clear sky
2026-07-24T06:24:42.994Z,Antalya,32,clear sky
2026-07-24T10:14:41.430Z,Antalya,30.89,clear sky
2026-07-24T13:42:13.306Z,Antalya,30.89,clear sky
2026-07-24T15:24:32.624Z,Antalya,30.33,clear sky
2026-07-24T17:36:21.630Z,Antalya,29.22,clear sky
2026-07-24T19:23:11.072Z,Antalya,29.22,clear sky
2026-07-24T21:01:41.864Z,Antalya,25.89,light rain
2026-07-24T22:59:47.506Z,Antalya,23.11,clear sky
2026-07-25T02:32:50.022Z,Antalya,23.11,clear sky
2026-07-25T06:16:26.941Z,Antalya,28.11,clear sky
2026-07-25T09:45:47.720Z,Antalya,30.33,clear sky
2026-07-25T11:08:35.568Z,Antalya,30.33,clear sky
2026-07-25T13:23:01.013Z,Antalya,27.68,broken clouds
2026-07-25T15:01:12.893Z,Antalya,26.7,scattered clouds
2026-07-25T16:55:18.016Z,Antalya,25.89,scattered clouds
2026-07-25T19:04:55.577Z,Antalya,25.89,few clouds
2026-07-25T20:51:09.232Z,Antalya,25.89,clear sky
2026-07-25T22:54:18.017Z,Antalya,24.22,clear sky
2026-07-26T02:40:46.900Z,Antalya,23.11,clear sky
2026-07-26T06:34:59.643Z,Antalya,27,clear sky
2026-07-26T09:57:35.204Z,Antalya,30.89,clear sky
2026-07-26T11:22:42.139Z,Antalya,33.11,clear sky
2026-07-26T13:18:50.535Z,Antalya,33.11,clear sky
2026-07-26T15:03:44.783Z,Antalya,32,clear sky
2026-07-26T16:58:52.438Z,Antalya,30.89,clear sky
2026-07-26T19:08:04.071Z,Antalya,28.11,clear sky
2026-07-26T20:56:27.634Z,Antalya,25.89,clear sky
2026-07-26T22:57:45.927Z,Antalya,25.89,clear sky
2026-07-27T02:49:20.589Z,Antalya,25.33,clear sky
2026-07-27T07:28:44.307Z,Antalya,33.11,clear sky
2026-07-27T11:18:55.334Z,Antalya,35.33,clear sky
2026-07-27T14:30:43.508Z,Antalya,33.11,clear sky
2026-07-27T17:40:54.999Z,Antalya,32,clear sky
2026-07-27T19:25:00.778Z,Antalya,29.22,clear sky
2026-07-27T21:08:48.590Z,Antalya,27,clear sky
2026-07-27T23:00:09.726Z,Antalya,25.89,clear sky
2026-07-28T02:27:26.291Z,Antalya,30.33,clear sky
2026-07-28T06:25:40.512Z,Antalya,34.22,clear sky
2026-07-28T10:33:03.412Z,Antalya,40.33,clear sky
2026-07-28T14:03:31.812Z,Antalya,40.33,clear sky
2026-07-28T17:25:21.903Z,Antalya,37,clear sky
2026-07-28T19:21:16.382Z,Antalya,32.64,clear sky
2026-07-28T21:05:57.446Z,Antalya,33.11,clear sky
2026-07-28T22:56:55.077Z,Antalya,32,clear sky
2026-07-29T02:31:50.751Z,Antalya,30.33,clear sky
2026-07-29T06:29:36.600Z,Antalya,33.11,clear sky
2026-07-29T10:37:31.848Z,Antalya,37,clear sky
2026-07-29T14:07:14.056Z,Antalya,39.22,clear sky
2026-07-29T17:12:55.766Z,Antalya,35.89,clear sky
2026-07-29T19:13:28.575Z,Antalya,32,clear sky
2026-07-29T20:54:01.484Z,Antalya,30.89,clear sky
2026-07-29T22:58:08.087Z,Antalya,30.33,clear sky
2026-07-30T02:14:14.336Z,Antalya,29.22,clear sky
2026-07-30T06:26:07.661Z,Antalya,32,clear sky
2026-07-30T10:23:11.878Z,Antalya,38.11,clear sky
2026-07-30T13:57:40.073Z,Antalya,35.89,clear sky
2026-07-30T15:53:14.862Z,Antalya,35.33,clear sky
2026-07-30T17:25:09.395Z,Antalya,34.22,clear sky
2026-07-30T19:23:49.887Z,Antalya,31.42,clear sky
2026-07-30T21:08:16.372Z,Antalya,30.02,clear sky
2026-07-30T23:05:22.640Z,Antalya,30.33,clear sky
2026-07-31T02:42:50.288Z,Antalya,28.11,clear sky
2026-07-31T06:42:20.209Z,Antalya,33.11,clear sky
2026-07-31T10:37:17.440Z,Antalya,35.89,clear sky
2026-07-31T14:02:54.310Z,Antalya,35.33,clear sky
2026-07-31T17:27:23.077Z,Antalya,30.89,clear sky
2026-07-31T19:22:31.010Z,Antalya,30.33,clear sky
2026-07-31T21:02:11.333Z,Antalya,28.11,clear sky
2026-07-31T22:58:08.252Z,Antalya,25.89,clear sky
2026-08-01T02:41:10.907Z,Antalya,28.11,clear sky
2026-08-01T06:27:41.715Z,Antalya,32,clear sky
2026-08-01T09:57:10.063Z,Antalya,35.89,clear sky
2026-08-01T11:19:47.467Z,Antalya,34.22,clear sky
2026-08-01T13:17:07.964Z,Antalya,33.11,clear sky
2026-08-01T14:59:00.927Z,Antalya,30.89,clear sky
2026-08-01T16:57:44.160Z,Antalya,30.33,clear sky
2026-08-01T19:05:49.982Z,Antalya,28.11,clear sky
2026-08-01T20:52:47.214Z,Antalya,28.11,clear sky
2026-08-01T22:53:58.134Z,Antalya,25.89,clear sky
2026-08-02T02:40:13.356Z,Antalya,25.89,clear sky
2026-08-02T06:31:56.903Z,Antalya,28.11,clear sky
2026-08-02T09:55:01.844Z,Antalya,30.33,clear sky
2026-08-02T11:14:46.151Z,Antalya,30.89,clear sky
2026-08-02T13:17:42.256Z,Antalya,32,clear sky
2026-08-02T15:00:15.565Z,Antalya,30.89,clear sky
2026-08-02T16:56:30.070Z,Antalya,29.22,clear sky
2026-08-02T19:07:27.849Z,Antalya,28.11,clear sky
2026-08-02T20:53:47.302Z,Antalya,28.11,clear sky
2026-08-02T22:55:36.802Z,Antalya,27,clear sky
2026-08-03T02:41:42.379Z,Antalya,25.89,clear sky
2026-08-03T07:23:14.965Z,Antalya,30.33,clear sky
2026-08-03T11:20:47.667Z,Antalya,32,clear sky
2026-08-03T14:35:28.452Z,Antalya,32,clear sky
2026-08-03T17:49:18.099Z,Antalya,29.22,clear sky
2026-08-03T19:27:56.701Z,Antalya,29.22,clear sky
2026-08-03T21:00:30.579Z,Antalya,28.11,clear sky
2026-08-03T22:58:31.758Z,Antalya,27,clear sky
2026-08-04T02:25:43.051Z,Antalya,27,clear sky
2026-08-04T06:26:18.964Z,Antalya,34.22,clear sky
2026-08-04T10:37:11.092Z,Antalya,30.89,clear sky
2026-08-04T14:07:52.469Z,Antalya,30.89,few clouds
2026-08-04T17:47:10.212Z,Antalya,29.22,clear sky
2026-08-04T19:35:30.885Z,Antalya,28.11,clear sky
2026-08-04T21:11:21.186Z,Antalya,28.11,clear sky
2026-08-04T23:01:51.880Z,Antalya,27,clear sky
2026-08-05T02:25:06.258Z,Antalya,28.11,clear sky
2026-08-05T06:26:32.416Z,Antalya,30.33,clear sky
2026-08-05T10:32:53.893Z,Antalya,30.89,clear sky
2026-08-05T14:05:51.822Z,Antalya,30.89,clear sky
2026-08-05T17:27:29.568Z,Antalya,29.22,clear sky
2026-08-05T19:27:23.150Z,Antalya,29.22,few clouds
2026-08-05T21:05:55.493Z,Antalya,29.22,few clouds
2026-08-05T22:56:56.477Z,Antalya,27,clear sky
2026-08-06T02:27:47.918Z,Antalya,28.11,clear sky
2026-08-06T06:28:30.298Z,Antalya,30,clear sky
2026-08-06T10:36:39.609Z,Antalya,30.89,clear sky
2026-08-06T14:05:06.064Z,Antalya,30.89,clear sky
2026-08-06T23:57:02.214Z,Antalya,28.11,scattered clouds
2026-08-07T02:49:18.279Z,Antalya,27,clear sky
2026-08-07T05:38:55.062Z,Antalya,29.22,clear sky
2026-08-07T07:12:45.524Z,Antalya,30.18,clear sky
2026-08-07T08:57:07.255Z,Antalya,30.89,clear sky
2026-08-07T10:50:43.790Z,Antalya,30.89,clear sky
2026-08-07T12:59:34.954Z,Antalya,32,few clouds
2026-08-07T14:50:46.451Z,Antalya,30.89,clear sky
2026-08-07T16:52:46.161Z,Antalya,29.22,clear sky
2026-08-07T18:53:59.993Z,Antalya,29.22,few clouds
2026-08-07T20:38:59.627Z,Antalya,29.22,few clouds
2026-08-07T22:33:17.255Z,Antalya,27,clear sky
2026-08-08T01:26:11.742Z,Antalya,27,clear sky
2026-08-08T03:23:41.732Z,Antalya,25.89,clear sky
2026-08-08T04:54:43.323Z,Antalya,27,clear sky
2026-08-08T06:50:38.236Z,Antalya,30.89,clear sky
2026-08-08T08:38:50.241Z,Antalya,30.89,clear sky
2026-08-08T10:30:59.950Z,Antalya,32,clear sky
2026-08-08T12:44:15.897Z,Antalya,32,clear sky
2026-08-08T14:30:13.919Z,Antalya,30.89,clear sky
2026-08-08T16:31:19.142Z,Antalya,30.89,clear sky
2026-08-08T18:34:50.313Z,Antalya,29.22,clear sky
2026-08-08T20:27:54.419Z,Antalya,29.22,clear sky
2026-08-08T22:26:57.879Z,Antalya,28.11,clear sky
2026-08-09T01:38:25.088Z,Antalya,27,clear sky
2026-08-09T03:40:40.011Z,Antalya,27,clear sky
2026-08-09T05:02:56.793Z,Antalya,28.11,clear sky
2026-08-09T06:53:38.480Z,Antalya,34.22,clear sky
2026-08-09T08:40:00.881Z,Antalya,30.45,clear sky
2026-08-09T10:32:30.837Z,Antalya,31,clear sky
2026-08-09T12:46:57.525Z,Antalya,32,clear sky
2026-08-09T14:32:28.097Z,Antalya,33.11,few clouds
2026-08-09T16:32:44.807Z,Antalya,30.33,broken clouds
2026-08-09T18:37:57.687Z,Antalya,30.33,clear sky
2026-08-09T20:30:13.563Z,Antalya,29.22,clear sky
2026-08-09T22:29:06.812Z,Antalya,28.11,clear sky
2026-08-10T01:41:58.403Z,Antalya,28.11,clear sky
